model_id,requested_model_revision,resolved_model_revision,sample_id,utterance_id,prompt_id,prompt_level,prompt_family,prompt_hash,prompt_text,shot_count,shot_sample_ids,audio_path,speech_condition,reference_original,reference_dataset_normalized,reference_normalized,status,raw_output,cleaned_prediction,prediction_normalized,generated_tokens,inference_seconds,error_type,error_message,timestamp,dataset_type,original_file,source,duration,duration_sec,duration_bin,metric_status,wer,cer,word_hits,word_substitutions,word_deletions,word_insertions,ref_words,word_edits,char_hits,char_substitutions,char_deletions,char_insertions,ref_chars,char_edits,hyp_words,output_reference_word_ratio,insertion_rate,rejection_flag,meta_response_flag,repetition_flag,hallucination_proxy_flag,hallucination_proxy_reason,reference_has_devanagari,reference_has_latin,hypothesis_has_devanagari,hypothesis_has_latin,script_presence_match,noise_type,snr_db,cmi,cmi_band
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_slr54_028_bcbd387d91.wav,audio/clean_slr54_028_bcbd387d91.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr54_028_bcbd387d91.wav,clean,ओयल तथा हेयर,ओयल तथा हेयर,ओयल तथा हेयर,success,ओयेल ताथाहीर,ओयेल ताथाहीर,ओयेल ताथाहीर,8,2.097,,,2026-08-13T08:03:22.661003,clean,slr54_028_bcbd387d91.wav,slr54,3.5,3.5,3-5,ok,1.0,0.4166666666666667,0,2,1,0,3,3,9,1,2,2,12,5,2,0.6667,0.0,False,False,False,False,,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_fleurs_002_7a3dffef7c.wav,audio/clean_fleurs_002_7a3dffef7c.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_002_7a3dffef7c.wav,clean,कुनै पनि बच्चाले पोषण स्याहार र शिक्षण नगर्ने वातावतणमा कहिल्यै पनि हुर्कनु पर्दैन तर तिनीहरूले त्यस्तो गर्छन्,कुनै पनि बच्चाले पोषण स्याहार र शिक्षण नगर्ने वातावतणमा कहिल्यै पनि हुर्कनु पर्दैन तर तिनीहरूले त्यस्तो गर्छन्,कुनै पनि बच्चाले पोषण स्याहार र शिक्षण नगर्ने वातावतणमा कहिल्यै पनि हुर्कनु पर्दैन तर तिनीहरूले त्यस्तो गर्छन्,success,कुनेपनी बोतलेपु सन् १९०५ सन् १९०६ सन् १९१० सन् १९११ सन् १९१२ सन् १९१३ सन् १९१४ सन् १९१५ सन् १९१६ सन् १९१७ सन् १९१८ सन् १९१९ सन् १९१९ सन् १९२० सन् १९२१ सन् १९२२ सन् १९२३ सन् १९२४ सन् १९२5 सन् १९२6 सन् १९२7 सन् १९२8 सन् १९२9 सन् १९३0 सन् १९३1 सन् १९३2 सन् १९३3 सन् १९३4 सन् १९३5 सन् १९३6 सन् १९३7 सन् १९३8 सन् १९३9 सन् १९४0 सन् १९४1 सन् १९४2 सन् १९४3 सन् १९४4 सन् १९४5 सन् १९४6 सन् १९४7,कुनेपनी बोतलेपु सन् १९०५ सन् १९०६ सन् १९१० सन् १९११ सन् १९१२ सन् १९१३ सन् १९१४ सन् १९१५ सन् १९१६ सन् १९१७ सन् १९१८ सन् १९१९ सन् १९१९ सन् १९२० सन् १९२१ सन् १९२२ सन् १९२३ सन् १९२४ सन् १९२5 सन् १९२6 सन् १९२7 सन् १९२8 सन् १९२9 सन् १९३0 सन् १९३1 सन् १९३2 सन् १९३3 सन् १९३4 सन् १९३5 सन् १९३6 सन् १९३7 सन् १९३8 सन् १९३9 सन् १९४0 सन् १९४1 सन् १९४2 सन् १९४3 सन् १९४4 सन् १९४5 सन् १९४6 सन् १९४7,कुनेपनी बोतलेपु सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन् सन्,256,29.221,,,2026-08-13T08:03:24.759469,clean,fleurs_002_7a3dffef7c.wav,fleurs,10.98,10.98,8-12,ok,2.5294117647058822,1.2545454545454546,0,17,0,26,17,43,41,69,0,69,110,138,43,2.5294,1.5294,False,False,True,True,length_ratio>2.5|insertion_rate>1.0|repetition,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_slr143_016_acfd84f81a.wav,audio/clean_slr143_016_acfd84f81a.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_016_acfd84f81a.wav,clean,मेरो देश मेरो लागि गौरव हो किनकि यहाँ बार्है महिना बग्ने खोला-नाला छन् भने शान्तिको चिन्ह गौतम बुद्धको जन्मस्थल हो।,मेरो देश मेरो लागि गौरव हो किनकि यहाँ बार्है महिना बग्ने खोला नाला छन् भने शान्तिको चिन्ह गौतम बुद्धको जन्मस्थल हो,मेरो देश मेरो लागि गौरव हो किनकि यहाँ बार्है महिना बग्ने खोला नाला छन् भने शान्तिको चिन्ह गौतम बुद्धको जन्मस्थल हो,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गए।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गए।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गए,39,5.495,,,2026-08-13T08:03:53.982258,clean,slr143_016_acfd84f81a.wav,slr143,7.36075,7.36075,5-8,ok,1.0,0.7894736842105263,0,12,9,0,21,21,28,57,29,4,114,90,12,0.5714,0.0,False,False,False,False,,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_slr43_001_8f07fd103d.wav,audio/clean_slr43_001_8f07fd103d.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr43_001_8f07fd103d.wav,clean,बुद्धिकृष्ण लामिछाने नेपालका लोकगीत सङ्कलक तथा गायक हुन्,बुद्धिकृष्ण लामिछाने नेपालका लोकगीत सङ्कलक तथा गायक हुन्,बुद्धिकृष्ण लामिछाने नेपालका लोकगीत सङ्कलक तथा गायक हुन्,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक दिए।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक दिए।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक दिए,39,5.49,,,2026-08-13T08:03:59.478544,clean,slr43_001_8f07fd103d.wav,slr43,4.095688,4.095688,3-5,ok,1.5,1.3035714285714286,0,8,0,4,8,12,18,37,1,35,56,73,12,1.5,0.5,False,False,False,False,,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_fleurs_038_2c57758d9d.wav,audio/clean_fleurs_038_2c57758d9d.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_038_2c57758d9d.wav,clean,त्यसको लगत्तै द एट्लाण्टा जर्नल-कन्स्टिट्यूशनले परीक्षणको नतिजामा समस्या देखाउँदै एउटा रिपोर्ट प्रकाशित गर्‍यो।,त्यसको लगत्तै द एट्लाण्टा जर्नल कन्स्टिट्यूशनले परीक्षणको नतिजामा समस्या देखाउँदै एउटा रिपोर्ट प्रकाशित गर् यो,त्यसको लगत्तै द एट्लाण्टा जर्नल कन्स्टिट्यूशनले परीक्षणको नतिजामा समस्या देखाउँदै एउटा रिपोर्ट प्रकाशित गर् यो,success,"दिसको लोगताय्, अटल्टन जर्नल, जर्नल, कॉन्स्टिट्यूशनल ले, प्रेचन, कुंती, जामा, सम्मर, सिदे, होयता, रिपोर्ट, प्रेचिस्ट, गोरियो।","दिसको लोगताय्, अटल्टन जर्नल, जर्नल, कॉन्स्टिट्यूशनल ले, प्रेचन, कुंती, जामा, सम्मर, सिदे, होयता, रिपोर्ट, प्रेचिस्ट, गोरियो।",दिसको लोगताय् अटल्टन जर्नल जर्नल कॉन्स्टिट्यूशनल ले प्रेचन कुंती जामा सम्मर सिदे होयता रिपोर्ट प्रेचिस्ट गोरियो,71,9.358,,,2026-08-13T08:04:04.970308,clean,fleurs_038_2c57758d9d.wav,fleurs,12.3,12.3,12-15,ok,1.0,0.4909090909090909,2,12,1,2,15,15,65,37,8,9,110,54,16,1.0667,0.1333,False,False,False,False,,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_common_voice_004_4166f158b7.wav,audio/clean_common_voice_004_4166f158b7.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_004_4166f158b7.wav,clean,कति वटा वाक्य पुर्याउने लक्ष्य हो हाम्रो?,कति वटा वाक्य पुर्याउने लक्ष्य हो हाम्रो,कति वटा वाक्य पुर्याउने लक्ष्य हो हाम्रो,success,कागजीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक दिए।,कागजीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक दिए।,कागजीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक दिए,39,5.371,,,2026-08-13T08:04:14.329330,clean,common_voice_004_4166f158b7.wav,common_voice,4.068,4.068,3-5,ok,1.7142857142857142,1.775,0,7,0,5,7,12,17,23,0,48,40,71,12,1.7143,0.7143,False,False,False,False,,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_slr143_007_3091dc9801.wav,audio/clean_slr143_007_3091dc9801.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_007_3091dc9801.wav,clean,"बाहिर त्यो देहातको बिस्तृत जगत्‌मा, अबाध गतिले बगिरहेको हावाको त्यो मुलुकमा जहाँ सूर्य अविरल रूपले चारैतिर प्रकाश ओडइरिरहेका छ।",बाहिर त्यो देहातको बिस्तृत जगत् मा अबाध गतिले बगिरहेको हावाको त्यो मुलुकमा जहाँ सूर्य अविरल रूपले चारैतिर प्रकाश ओडइरिरहेका छ,बाहिर त्यो देहातको बिस्तृत जगत् मा अबाध गतिले बगिरहेको हावाको त्यो मुलुकमा जहाँ सूर्य अविरल रूपले चारैतिर प्रकाश ओडइरिरहेका छ,success,बिहारको दीहत को भी स्ट्रीट जगटमा अबahat गती लिबागी रिहे को होहवा को तो मुलुकमा छास्वा अबिरल रुपले चराइतिराप्रकासु दायरे रिहे काठो।,बिहारको दीहत को भी स्ट्रीट जगटमा अबahat गती लिबागी रिहे को होहवा को तो मुलुकमा छास्वा अबिरल रुपले चराइतिराप्रकासु दायरे रिहे काठो।,बिहारको दीहत को भी स्ट्रीट जगटमा अबahat गती लिबागी रिहे को होहवा को तो मुलुकमा छास्वा अबिरल रुपले चराइतिराप्रकासु दायरे रिहे काठो,66,8.686,,,2026-08-13T08:04:19.702314,clean,slr143_007_3091dc9801.wav,slr143,11.568063,11.568063,8-12,ok,1.1,0.504,1,18,1,3,20,22,78,35,12,16,125,63,22,1.1,0.15,False,False,False,False,,True,False,True,True,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_slr54_010_fff0d193ed.wav,audio/clean_slr54_010_fff0d193ed.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr54_010_fff0d193ed.wav,clean,नेपाली साहित्यकाशमा महत्त्वपूर्ण,नेपाली साहित्यकाशमा महत्त्वपूर्ण,नेपाली साहित्यकाशमा महत्त्वपूर्ण,success,नेपलिसे साजित कासमा मोहतुपुरना।,नेपलिसे साजित कासमा मोहतुपुरना।,नेपलिसे साजित कासमा मोहतुपुरना,18,3.183,,,2026-08-13T08:04:28.390296,clean,slr54_010_fff0d193ed.wav,slr54,5.1,5.1,5-8,ok,1.3333333333333333,0.5,0,3,0,1,3,4,18,10,4,2,32,16,4,1.3333,0.3333,False,False,False,False,,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_fleurs_047_62d5af90ee.wav,audio/clean_fleurs_047_62d5af90ee.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_047_62d5af90ee.wav,clean,हिमनदीको किनारका विशाल ब्लकहरू छुट्टिन थाल्छन् तल झर्छन् र सायद गुड्दै किनारबाट अझै धेरै तल पुग्छन्,हिमनदीको किनारका विशाल ब्लकहरू छुट्टिन थाल्छन् तल झर्छन् र सायद गुड्दै किनारबाट अझै धेरै तल पुग्छन्,हिमनदीको किनारका विशाल ब्लकहरू छुट्टिन थाल्छन् तल झर्छन् र सायद गुड्दै किनारबाट अझै धेरै तल पुग्छन्,success,हिमनादिको के नारक बैशाल ब्लॉक हरू चुटिनाथलासन टोल जर्सन रशायत गुर्दे के नारक बाथा आजी दिरे टाला पक्सन,हिमनादिको के नारक बैशाल ब्लॉक हरू चुटिनाथलासन टोल जर्सन रशायत गुर्दे के नारक बाथा आजी दिरे टाला पक्सन,हिमनादिको के नारक बैशाल ब्लॉक हरू चुटिनाथलासन टोल जर्सन रशायत गुर्दे के नारक बाथा आजी दिरे टाला पक्सन,54,7.238,,,2026-08-13T08:04:31.574328,clean,fleurs_047_62d5af90ee.wav,fleurs,12.12,12.12,12-15,ok,1.125,0.46464646464646464,0,16,0,2,16,18,63,28,8,10,99,46,18,1.125,0.125,False,False,False,False,,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,noisy:audio/noisy_noisy_032_common_voice_010_ac971cd667_noise_10db.wav,audio/noisy_noisy_032_common_voice_010_ac971cd667_noise_10db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_032_common_voice_010_ac971cd667_noise_10db.wav,noisy,साथीहरु कुरा गर्दै बस्नु होला ।,साथीहरु कुरा गर्दै बस्नु होला,साथीहरु कुरा गर्दै बस्नु होला,success,साथी र कूरा गार्डे बास्नोला,साथी र कूरा गार्डे बास्नोला,साथी र कूरा गार्डे बास्नोला,16,2.982,,,2026-08-13T08:04:38.814100,noisy,audio/noisy_032_common_voice_010_ac971cd667_noise_10db.wav,common_voice,5.616,5.616,5-8,ok,1.0,0.3448275862068966,0,5,0,0,5,5,21,4,4,2,29,10,5,1.0,0.0,False,False,False,False,,True,False,True,False,True,noise,10.0,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,noisy:audio/noisy_noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,audio/noisy_noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,noisy,यद्यपि थोरै स्पेनिस भाषा सिक्ने व्यक्तिहरूले तुरुन्तै यस्तो निष्कर्ष निकाल्न सक्छन् कि पोर्तुगाली स्पेनिस जस्तै भएकाले यसलाई छुट्टै अध्ययन गर्न आवश्यक पर्दैन,यद्यपि थोरै स्पेनिस भाषा सिक्ने व्यक्तिहरूले तुरुन्तै यस्तो निष्कर्ष निकाल्न सक्छन् कि पोर्तुगाली स्पेनिस जस्तै भएकाले यसलाई छुट्टै अध्ययन गर्न आवश्यक पर्दैन,यद्यपि थोरै स्पेनिस भाषा सिक्ने व्यक्तिहरूले तुरुन्तै यस्तो निष्कर्ष निकाल्न सक्छन् कि पोर्तुगाली स्पेनिस जस्तै भएकाले यसलाई छुट्टै अध्ययन गर्न आवश्यक पर्दैन,success,यादपितुरे स्पेनिस मासिक सिक्न बेक्टुरु दयत एस्टोनिस कर्सनिकल निसकान कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन,यादपितुरे स्पेनिस मासिक सिक्न बेक्टुरु दयत एस्टोनिस कर्सनिकल निसकान कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन,यादपितुरे स्पेनिस मासिक सिक्न बेक्टुरु दयत एस्टोनिस कर्सनिकल निसकान कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन कर्सन,256,29.301,,,2026-08-13T08:04:41.797744,noisy,audio/noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,fleurs,13.5,13.5,12-15,ok,3.772727272727273,2.732484076433121,0,22,0,61,22,83,85,69,3,357,157,429,83,3.7727,2.7727,False,False,True,True,length_ratio>2.5|insertion_rate>1.0|repetition,True,False,True,False,True,babble,15.0,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,noisy:audio/noisy_noisy_126_slr143_011_2f4a464a5a_music_5db.wav,audio/noisy_noisy_126_slr143_011_2f4a464a5a_music_5db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_126_slr143_011_2f4a464a5a_music_5db.wav,noisy,त्यसै गरी यस चाडमा खेलिने भैलो र देउसीलाई पैसा कमाउन मध्यम बनाउने दुष्प्रवृत्ति पनि बढ्दो छ।,त्यसै गरी यस चाडमा खेलिने भैलो र देउसीलाई पैसा कमाउन मध्यम बनाउने दुष्प्रवृत्ति पनि बढ्दो छ,त्यसै गरी यस चाडमा खेलिने भैलो र देउसीलाई पैसा कमाउन मध्यम बनाउने दुष्प्रवृत्ति पनि बढ्दो छ,success,"Tehegi gayi, एशिया के शहरों में सबसे अधिक बौद्धिक विकास है।","Tehegi gayi, एशिया के शहरों में सबसे अधिक बौद्धिक विकास है।",tehegi gayi एशिया के शहरों में सबसे अधिक बौद्धिक विकास है,23,3.948,,,2026-08-13T08:05:11.100308,noisy,audio/noisy_126_slr143_011_2f4a464a5a_music_5db.wav,slr143,8.688062,8.688062,8-12,ok,1.0,0.8021978021978022,0,11,5,0,16,16,19,37,35,1,91,73,11,0.6875,0.0,False,False,False,False,,True,False,True,True,True,music,5.0,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,noisy:audio/noisy_noisy_167_slr54_003_c1aaf20317_noise_5db.wav,audio/noisy_noisy_167_slr54_003_c1aaf20317_noise_5db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_167_slr54_003_c1aaf20317_noise_5db.wav,noisy,निर्माण सेता,निर्माण सेता,निर्माण सेता,success,निरमत शेता,निरमत शेता,निरमत शेता,7,1.931,,,2026-08-13T08:05:15.050106,noisy,audio/noisy_167_slr54_003_c1aaf20317_noise_5db.wav,slr54,4.3,4.3,3-5,ok,1.0,0.3333333333333333,0,2,0,0,2,2,8,2,2,0,12,4,2,1.0,0.0,False,False,False,False,,True,False,True,False,True,noise,5.0,,
