model_id,requested_model_revision,resolved_model_revision,sample_id,utterance_id,prompt_id,prompt_level,prompt_family,prompt_hash,prompt_text,shot_count,shot_sample_ids,audio_path,speech_condition,reference_original,reference_dataset_normalized,reference_normalized,status,raw_output,cleaned_prediction,prediction_normalized,generated_tokens,inference_seconds,error_type,error_message,timestamp,dataset_type,original_file,source,duration,duration_sec,duration_bin,metric_status,wer,cer,word_hits,word_substitutions,word_deletions,word_insertions,ref_words,word_edits,char_hits,char_substitutions,char_deletions,char_insertions,ref_chars,char_edits,hyp_words,output_reference_word_ratio,insertion_rate,rejection_flag,meta_response_flag,repetition_flag,hallucination_proxy_flag,hallucination_proxy_reason,reference_has_devanagari,reference_has_latin,hypothesis_has_devanagari,hypothesis_has_latin,script_presence_match,noise_type,snr_db,cmi,cmi_band
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr54_028_bcbd387d91.wav,audio/clean_slr54_028_bcbd387d91.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr54_028_bcbd387d91.wav,clean,ओयल तथा हेयर,ओयल तथा हेयर,ओयल तथा हेयर,success,विल डाटा हेर?,विल डाटा हेर?,विल डाटा हेर,13,6.23,,,2026-08-13T19:20:43.130884,clean,slr54_028_bcbd387d91.wav,slr54,3.5,3.5,3-5,ok,1.0,0.5,0,3,0,0,3,3,7,4,1,1,12,6,3,1.0,0.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_fleurs_002_7a3dffef7c.wav,audio/clean_fleurs_002_7a3dffef7c.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_002_7a3dffef7c.wav,clean,कुनै पनि बच्चाले पोषण स्याहार र शिक्षण नगर्ने वातावतणमा कहिल्यै पनि हुर्कनु पर्दैन तर तिनीहरूले त्यस्तो गर्छन्,कुनै पनि बच्चाले पोषण स्याहार र शिक्षण नगर्ने वातावतणमा कहिल्यै पनि हुर्कनु पर्दैन तर तिनीहरूले त्यस्तो गर्छन्,कुनै पनि बच्चाले पोषण स्याहार र शिक्षण नगर्ने वातावतणमा कहिल्यै पनि हुर्कनु पर्दैन तर तिनीहरूले त्यस्तो गर्छन्,success,कुनै पनि बच्चले पोसन सहारा शिक्षण नगर ने बाता वर्णमा कोहिले पनि उकना पर्देना तरै नियरुले तिस्तो गर्छन्,कुनै पनि बच्चले पोसन सहारा शिक्षण नगर ने बाता वर्णमा कोहिले पनि उकना पर्देना तरै नियरुले तिस्तो गर्छन्,कुनै पनि बच्चले पोसन सहारा शिक्षण नगर ने बाता वर्णमा कोहिले पनि उकना पर्देना तरै नियरुले तिस्तो गर्छन्,99,12.874,,,2026-08-13T19:20:49.362175,clean,fleurs_002_7a3dffef7c.wav,fleurs,10.98,10.98,8-12,ok,0.8235294117647058,0.2909090909090909,4,13,0,1,17,14,83,14,13,5,110,32,18,1.0588,0.0588,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr143_016_acfd84f81a.wav,audio/clean_slr143_016_acfd84f81a.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_016_acfd84f81a.wav,clean,मेरो देश मेरो लागि गौरव हो किनकि यहाँ बार्है महिना बग्ने खोला-नाला छन् भने शान्तिको चिन्ह गौतम बुद्धको जन्मस्थल हो।,मेरो देश मेरो लागि गौरव हो किनकि यहाँ बार्है महिना बग्ने खोला नाला छन् भने शान्तिको चिन्ह गौतम बुद्धको जन्मस्थल हो,मेरो देश मेरो लागि गौरव हो किनकि यहाँ बार्है महिना बग्ने खोला नाला छन् भने शान्तिको चिन्ह गौतम बुद्धको जन्मस्थल हो,success,मन्मा किना होकिना प्रश्न उठ्यो सौरित भन्दा और कोपनी कुने आधार हुनसक्छाहुन्दै न प्रेमको,मन्मा किना होकिना प्रश्न उठ्यो सौरित भन्दा और कोपनी कुने आधार हुनसक्छाहुन्दै न प्रेमको,मन्मा किना होकिना प्रश्न उठ्यो सौरित भन्दा और कोपनी कुने आधार हुनसक्छाहुन्दै न प्रेमको,79,11.23,,,2026-08-13T19:21:02.237242,clean,slr143_016_acfd84f81a.wav,slr143,7.36075,7.36075,5-8,ok,1.0,0.7456140350877193,0,14,7,0,21,21,33,49,32,4,114,85,14,0.6667,0.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr43_001_8f07fd103d.wav,audio/clean_slr43_001_8f07fd103d.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr43_001_8f07fd103d.wav,clean,बुद्धिकृष्ण लामिछाने नेपालका लोकगीत सङ्कलक तथा गायक हुन्,बुद्धिकृष्ण लामिछाने नेपालका लोकगीत सङ्कलक तथा गायक हुन्,बुद्धिकृष्ण लामिछाने नेपालका लोकगीत सङ्कलक तथा गायक हुन्,success,बुद्धिकृष्ण लामी छानी नेपालका लोकी संगर्लक्त तथा गाय खून,बुद्धिकृष्ण लामी छानी नेपालका लोकी संगर्लक्त तथा गाय खून,बुद्धिकृष्ण लामी छानी नेपालका लोकी संगर्लक्त तथा गाय खून,58,9.747,,,2026-08-13T19:21:13.468890,clean,slr43_001_8f07fd103d.wav,slr43,4.095688,4.095688,3-5,ok,0.75,0.26785714285714285,3,5,0,1,8,6,45,7,4,4,56,15,9,1.125,0.125,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_fleurs_038_2c57758d9d.wav,audio/clean_fleurs_038_2c57758d9d.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_038_2c57758d9d.wav,clean,त्यसको लगत्तै द एट्लाण्टा जर्नल-कन्स्टिट्यूशनले परीक्षणको नतिजामा समस्या देखाउँदै एउटा रिपोर्ट प्रकाशित गर्‍यो।,त्यसको लगत्तै द एट्लाण्टा जर्नल कन्स्टिट्यूशनले परीक्षणको नतिजामा समस्या देखाउँदै एउटा रिपोर्ट प्रकाशित गर् यो,त्यसको लगत्तै द एट्लाण्टा जर्नल कन्स्टिट्यूशनले परीक्षणको नतिजामा समस्या देखाउँदै एउटा रिपोर्ट प्रकाशित गर् यो,success,टिस्कोलोगो ते अटलांटा जनरल कॉन्स्टिट्यूशनले परिचय गोरियो तिसरा समस्या दिखो ते योता रिपोर्ट प्रकाशित गोरियो,टिस्कोलोगो ते अटलांटा जनरल कॉन्स्टिट्यूशनले परिचय गोरियो तिसरा समस्या दिखो ते योता रिपोर्ट प्रकाशित गोरियो,टिस्कोलोगो ते अटलांटा जनरल कॉन्स्टिट्यूशनले परिचय गोरियो तिसरा समस्या दिखो ते योता रिपोर्ट प्रकाशित गोरियो,104,13.81,,,2026-08-13T19:21:23.217654,clean,fleurs_038_2c57758d9d.wav,fleurs,12.3,12.3,12-15,ok,0.8666666666666667,0.4,3,11,1,1,15,13,72,28,10,6,110,44,15,1.0,0.0667,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_common_voice_004_4166f158b7.wav,audio/clean_common_voice_004_4166f158b7.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_004_4166f158b7.wav,clean,कति वटा वाक्य पुर्याउने लक्ष्य हो हाम्रो?,कति वटा वाक्य पुर्याउने लक्ष्य हो हाम्रो,कति वटा वाक्य पुर्याउने लक्ष्य हो हाम्रो,success,कतिवर्ष वाक्य पूर्ण नेहरू छहो हाम्रो।,कतिवर्ष वाक्य पूर्ण नेहरू छहो हाम्रो।,कतिवर्ष वाक्य पूर्ण नेहरू छहो हाम्रो,37,8.093,,,2026-08-13T19:21:37.028866,clean,common_voice_004_4166f158b7.wav,common_voice,4.068,4.068,3-5,ok,0.7142857142857143,0.4,2,4,1,0,7,5,24,12,4,0,40,16,6,0.8571,0.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr143_007_3091dc9801.wav,audio/clean_slr143_007_3091dc9801.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_007_3091dc9801.wav,clean,"बाहिर त्यो देहातको बिस्तृत जगत्‌मा, अबाध गतिले बगिरहेको हावाको त्यो मुलुकमा जहाँ सूर्य अविरल रूपले चारैतिर प्रकाश ओडइरिरहेका छ।",बाहिर त्यो देहातको बिस्तृत जगत् मा अबाध गतिले बगिरहेको हावाको त्यो मुलुकमा जहाँ सूर्य अविरल रूपले चारैतिर प्रकाश ओडइरिरहेका छ,बाहिर त्यो देहातको बिस्तृत जगत् मा अबाध गतिले बगिरहेको हावाको त्यो मुलुकमा जहाँ सूर्य अविरल रूपले चारैतिर प्रकाश ओडइरिरहेका छ,success,बाहिरे तौ दिहाटको बिस्त्री त्यागात्मा अभागत गतिले बोगी रहिको हावा को त्यो मूल्यमा जहाज स्वर्गीय अभिराल रूपले जारी तिरप्रकाश उदयरी रहिकाचा।,बाहिरे तौ दिहाटको बिस्त्री त्यागात्मा अभागत गतिले बोगी रहिको हावा को त्यो मूल्यमा जहाज स्वर्गीय अभिराल रूपले जारी तिरप्रकाश उदयरी रहिकाचा।,बाहिरे तौ दिहाटको बिस्त्री त्यागात्मा अभागत गतिले बोगी रहिको हावा को त्यो मूल्यमा जहाज स्वर्गीय अभिराल रूपले जारी तिरप्रकाश उदयरी रहिकाचा,136,15.676,,,2026-08-13T19:21:45.122831,clean,slr143_007_3091dc9801.wav,slr143,11.568063,11.568063,8-12,ok,0.95,0.36,2,18,0,1,20,19,96,25,4,16,125,45,21,1.05,0.05,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr54_010_fff0d193ed.wav,audio/clean_slr54_010_fff0d193ed.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr54_010_fff0d193ed.wav,clean,नेपाली साहित्यकाशमा महत्त्वपूर्ण,नेपाली साहित्यकाशमा महत्त्वपूर्ण,नेपाली साहित्यकाशमा महत्त्वपूर्ण,success,नेपाली सहित कास्मा महत्वपूर्ण।,नेपाली सहित कास्मा महत्वपूर्ण।,नेपाली सहित कास्मा महत्वपूर्ण,29,7.762,,,2026-08-13T19:22:00.800359,clean,slr54_010_fff0d193ed.wav,slr54,5.1,5.1,5-8,ok,1.0,0.21875,1,2,0,1,3,3,26,2,4,1,32,7,4,1.3333,0.3333,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_fleurs_047_62d5af90ee.wav,audio/clean_fleurs_047_62d5af90ee.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_047_62d5af90ee.wav,clean,हिमनदीको किनारका विशाल ब्लकहरू छुट्टिन थाल्छन् तल झर्छन् र सायद गुड्दै किनारबाट अझै धेरै तल पुग्छन्,हिमनदीको किनारका विशाल ब्लकहरू छुट्टिन थाल्छन् तल झर्छन् र सायद गुड्दै किनारबाट अझै धेरै तल पुग्छन्,हिमनदीको किनारका विशाल ब्लकहरू छुट्टिन थाल्छन् तल झर्छन् र सायद गुड्दै किनारबाट अझै धेरै तल पुग्छन्,success,हिमान हिमनदीको किनारका बिशाल ब्लॉकहरू चितना थालसन ताल जर सन शायद गुर्दे किनारबाट आजै देता ले पुक्षन।,हिमान हिमनदीको किनारका बिशाल ब्लॉकहरू चितना थालसन ताल जर सन शायद गुर्दे किनारबाट आजै देता ले पुक्षन।,हिमान हिमनदीको किनारका बिशाल ब्लॉकहरू चितना थालसन ताल जर सन शायद गुर्दे किनारबाट आजै देता ले पुक्षन,99,13.592,,,2026-08-13T19:22:08.563728,clean,fleurs_047_62d5af90ee.wav,fleurs,12.12,12.12,12-15,ok,0.875,0.3838383838383838,3,13,0,1,16,14,69,22,8,8,99,38,17,1.0625,0.0625,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_032_common_voice_010_ac971cd667_noise_10db.wav,audio/noisy_noisy_032_common_voice_010_ac971cd667_noise_10db.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_032_common_voice_010_ac971cd667_noise_10db.wav,noisy,साथीहरु कुरा गर्दै बस्नु होला ।,साथीहरु कुरा गर्दै बस्नु होला,साथीहरु कुरा गर्दै बस्नु होला,success,साथी अरुकै गर्दै बेगो छन्।,साथी अरुकै गर्दै बेगो छन्।,साथी अरुकै गर्दै बेगो छन्,29,7.814,,,2026-08-13T19:22:22.157548,noisy,audio/noisy_032_common_voice_010_ac971cd667_noise_10db.wav,common_voice,5.616,5.616,5-8,ok,0.8,0.4827586206896552,1,4,0,0,5,4,16,8,5,1,29,14,5,1.0,0.0,False,False,False,False,,True,False,True,False,True,noise,10.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,audio/noisy_noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,noisy,यद्यपि थोरै स्पेनिस भाषा सिक्ने व्यक्तिहरूले तुरुन्तै यस्तो निष्कर्ष निकाल्न सक्छन् कि पोर्तुगाली स्पेनिस जस्तै भएकाले यसलाई छुट्टै अध्ययन गर्न आवश्यक पर्दैन,यद्यपि थोरै स्पेनिस भाषा सिक्ने व्यक्तिहरूले तुरुन्तै यस्तो निष्कर्ष निकाल्न सक्छन् कि पोर्तुगाली स्पेनिस जस्तै भएकाले यसलाई छुट्टै अध्ययन गर्न आवश्यक पर्दैन,यद्यपि थोरै स्पेनिस भाषा सिक्ने व्यक्तिहरूले तुरुन्तै यस्तो निष्कर्ष निकाल्न सक्छन् कि पोर्तुगाली स्पेनिस जस्तै भएकाले यसलाई छुट्टै अध्ययन गर्न आवश्यक पर्दैन,success,यदि पितृराज स्पेनिश भाषा सीखने व्यक्ति हरे तुरंत एस्टोनिस्कर्स निकालना सक्षम है पोर्तुगाली-स्पेनिश जास्तीतै वह काले यस लाइट छूटे अर्धनकर्णा आवश्यक पोर्टैगाली है।,यदि पितृराज स्पेनिश भाषा सीखने व्यक्ति हरे तुरंत एस्टोनिस्कर्स निकालना सक्षम है पोर्तुगाली-स्पेनिश जास्तीतै वह काले यस लाइट छूटे अर्धनकर्णा आवश्यक पोर्टैगाली है।,यदि पितृराज स्पेनिश भाषा सीखने व्यक्ति हरे तुरंत एस्टोनिस्कर्स निकालना सक्षम है पोर्तुगाली स्पेनिश जास्तीतै वह काले यस लाइट छूटे अर्धनकर्णा आवश्यक पोर्टैगाली है,158,17.512,,,2026-08-13T19:22:29.973273,noisy,audio/noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,fleurs,13.5,13.5,12-15,ok,0.9545454545454546,0.3821656050955414,3,19,0,2,22,21,112,33,12,15,157,60,24,1.0909,0.0909,False,False,False,False,,True,False,True,False,True,babble,15.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_126_slr143_011_2f4a464a5a_music_5db.wav,audio/noisy_noisy_126_slr143_011_2f4a464a5a_music_5db.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_126_slr143_011_2f4a464a5a_music_5db.wav,noisy,त्यसै गरी यस चाडमा खेलिने भैलो र देउसीलाई पैसा कमाउन मध्यम बनाउने दुष्प्रवृत्ति पनि बढ्दो छ।,त्यसै गरी यस चाडमा खेलिने भैलो र देउसीलाई पैसा कमाउन मध्यम बनाउने दुष्प्रवृत्ति पनि बढ्दो छ,त्यसै गरी यस चाडमा खेलिने भैलो र देउसीलाई पैसा कमाउन मध्यम बनाउने दुष्प्रवृत्ति पनि बढ्दो छ,success,किसी गरी इस चार्मा खेलीनु भयालो र देवसीलाई विश्वकोमाल देखि मोर जन्म भन्ने रिस्प्रोविटीपनी बढ्दै छ।,किसी गरी इस चार्मा खेलीनु भयालो र देवसीलाई विश्वकोमाल देखि मोर जन्म भन्ने रिस्प्रोविटीपनी बढ्दै छ।,किसी गरी इस चार्मा खेलीनु भयालो र देवसीलाई विश्वकोमाल देखि मोर जन्म भन्ने रिस्प्रोविटीपनी बढ्दै छ,98,12.699,,,2026-08-13T19:22:47.486961,noisy,audio/noisy_126_slr143_011_2f4a464a5a_music_5db.wav,slr143,8.688062,8.688062,8-12,ok,0.8125,0.4945054945054945,3,13,0,0,16,13,58,27,6,12,91,45,16,1.0,0.0,False,False,False,False,,True,False,True,False,True,music,5.0,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,noisy:audio/noisy_noisy_167_slr54_003_c1aaf20317_noise_5db.wav,audio/noisy_noisy_167_slr54_003_c1aaf20317_noise_5db.wav,L4_a,L4,3shot_from_L2_c,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",3,"['clean:audio/clean_slr43_005_5b5463b34a.wav', 'codeswitched:audio/codeswitched_fleurs_060_a925234db67b.wav', 'noisy:audio/noisy_noisy_054_fleurs_019_e09a181ef7_noise_5db.wav']",/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_167_slr54_003_c1aaf20317_noise_5db.wav,noisy,निर्माण सेता,निर्माण सेता,निर्माण सेता,success,निर्माता,निर्माता,निर्माता,9,6.344,,,2026-08-13T19:23:00.187498,noisy,audio/noisy_167_slr54_003_c1aaf20317_noise_5db.wav,slr54,4.3,4.3,3-5,ok,1.0,0.3333333333333333,0,1,1,0,2,2,8,0,4,0,12,4,1,0.5,0.0,False,False,False,False,,True,False,True,False,True,noise,5.0,,
